5773	Cañada (La Cocha, Dpto. San Martin)
5773	Cañada De Las Lagunas
5773	Cañada El Durazno
5773	Cañitas
5773	Carrizal
5773	Crucecitas
5773	Chañar De La Legua
5773	Divisadero (Guzman, Dpto. San Martin)
5773	Duraznito (La Cocha, Dpto. San Martin)
5773	El Olmo
5773	El Poleo (La Cocha, Dpto. San Martin)
5773	El Porvenir (La Cocha, Dpto. San Martin)
5773	El Salado De Amaya
5773	El Torcido
5773	El Totoral (Tilisarao, Dpto. Chacabuco)
5773	El Vallecito
5773	Ensenada
5773	Guzman
5773	La Armonia
5773	La Cocha
5773	La Cristina
5773	La Crucecita
5773	La Estanzuela
5773	La Florida (Las Lagunas - Dpto. San Martin)
5773	Laguna De La Cañada
5773	Laguna De Patos
5773	La Mesilla
5773	La Riojita
5773	Las Cañas
5773	Las Lagunas (Dpto. San Martin)
5773	Las Raices
5773	Los Condores
5773	Los Duraznitos
5773	Los Manatiales
5773	Los Noques
5773	Manantial (Tilisarao, Dpto. Chacabuco)
5773	Olmo
5773	Otra Banda
5773	Paso Algarrobo
5773	Paso De Los Algarrobos
5773	Potrerito
5773	Pozo Frio
5773	Puente Hierro
5773	Puente De La Loma
5773	Puente Del Alto
5773	Riojita
5773	San Pablo
5773	Santa Maria (Guzman, Dpto.San Martin)
5773	Selci (Embarcadero Fcgsm)
5773	Tilisarao
5773	Totoral (Tilisarao, Dpto. Chacabuco)
5773	Vieja Estancia
5775	Algarrobal (Renca, Dpto. Chacabuco)
5775	Bajo Grande
5775	El Algarrobal
5775	El Porvenir (Renca, Dpto. Chacabuco)
5775	Espinillo (Renca, Dpto. Chacabuco)
5775	La Escondida (Renca - Dpto. Chacabuco)
5775	La Estrella (Renca - Dpto. Chacabuco)
5775	Los Sauces (Renca, Dpto. Chacabuco)
5775	Manantial De Flores
5775	Piscoyaco
5775	Renca
5775	San Ramon Sud
5775	Valle San Agustin
5775	Valle San Jose
5777	Adolfo Rodriguez Saa
5777	Barrio Banco
5777	Cañada De La Negra
5777	Cañada Grande
5777	Cañada Verde
5777	Cerrito Blanco
5777	Corral De Torres
5777	Chilcas
5777	Duraznito (Santa Rosa De Conlara, Dpto. Chacabuco)
5777	El Duraznito
5777	El Pueblito
5777	Invernada
5777	La Invernada (Santa Rosa De Conlara, Dpto. Junin)
5777	Las Tigras
5777	Los Arguellos
5777	Los Chañares (Santa Rosa De Conlara, Dpto. Junin)
5777	Los Peros
5777	Los Roldanes
